1257802734369222657;GilesPhillips22;@ToniLeistner Congrats man 🙏🏽
1253321970709659648;GilesPhillips22;@paulinaox1 She’s our baby 😍
1251582865420271618;GilesPhillips22;@wwfcofficial @scottkashket That assist from @A_Stewart_5 🤭🤯 tho
1242843592068120576;GilesPhillips22;@AmundHaalandAan @wwfcofficial Love that 💪🏽
1242807286600552450;GilesPhillips22;RT @wwfcofficial: #TrainLikeAWanderer: @GilesPhillips22 edition.
1221472088109854721;GilesPhillips22;@chairboyscentrl 😂🙃
1211424477646589953;GilesPhillips22;RT @wwfcofficial: After the wins and after the defeats, one thing stays the same: we all remain Wanderers.
1209772571698302976;GilesPhillips22;RT @wwfcofficial: 🎄 @paul_ps17 and @GilesPhillips22 enjoyed spreading some #Christmas cheer ahead of the big day!
1209599838133932032;GilesPhillips22;@nikomavro15 Dang I’ve been exposed 😂😂😂😂😂
1209180861905690640;GilesPhillips22;@WW_SET @paul_ps17 Thank you for having us 🙌🏽
1207339666573348870;GilesPhillips22;@nikomavro15 😂 I’ll see what I can do 😉
1202731987183820800;GilesPhillips22;RT @RomeluLukaku9: https://t.co/Hq7PTbFU6V
1201567538099957760;GilesPhillips22;@paulinaox1 ❤️
1194402240074788865;GilesPhillips22;@paulinaox1 😂😂 I’ve changed you
1194396236310290434;GilesPhillips22;@paulinaox1 Thank you number one fan ❤️❤️
1188758528342872065;GilesPhillips22;@wwfcofficial 👍🏽
1187132402445045760;GilesPhillips22;@tal_j8 @nikomavro15 Yeah heard that too so why ain’t he playing 🤔
1181208504620720129;GilesPhillips22;@RCouhig 🤔 that place looks familiar 😉
1178072382021541889;GilesPhillips22;@DocRickywood @wwfcofficial If they give it I’ll take it 😉
1178007525616160768;GilesPhillips22;@alexpattison100 @wwfcofficial 😂 ouch my back
