1256165298127937536;Anderson3Jevan;RT @BurtonAlbionCT: 2️⃣.6️⃣ The start of the #TwoPointSixBACT campaign is officially here!🙌

Here's the @burtonalbionfc first team showing…
1248643236429795328;Anderson3Jevan;Thanks @JoeSbarra1 If you are a football person please join the challenge of posting a football picture. 
Once nomi… https://t.co/r48Ldh1XSb
1181200060018806784;Anderson3Jevan;RT @burtonalbionfc: ✅ Cup debut in September
✅ League debut in October

@Anderson3Jevan #BAFC https://t.co/9w7nFhL044
1169217886210146307;Anderson3Jevan;@nigemoir @burtonalbionfc Cheers mate👍🏻
1169185662043676672;Anderson3Jevan;RT @burtonalbionfc: 🙌 A #Brewers debut for @Anderson3Jevan last night!

#BAFC https://t.co/x4yvyVpdZQ
